,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,gene_50,gene_51,gene_52,gene_53,gene_54,gene_55,gene_56,gene_57,gene_58,gene_59,gene_60,gene_61,gene_62,gene_63,gene_64,gene_65,gene_66,gene_67,gene_68,gene_69,gene_70,gene_71,gene_72,gene_73,gene_74,gene_75,gene_76,gene_77,gene_78,gene_79,gene_80,gene_81,gene_82,gene_83,gene_84,gene_85,gene_86,gene_87,gene_88,gene_89,gene_90,gene_91,gene_92,gene_93,gene_94,gene_95,gene_96,gene_97,gene_98,gene_99,gene_100,gene_101,gene_102,gene_103,gene_104,gene_105,gene_106,gene_107,gene_108,gene_109,gene_110,gene_111,gene_112,gene_113,gene_114,gene_115,gene_116,gene_117,gene_118,gene_119,gene_120,gene_121,gene_122,gene_123,gene_124,gene_125
sample_785,0,2.752962625,1.960548778,5.748144535,10.24891191,0,7.487172784,0,0,0,0,0.781905211,1.659148216,1.286171451,0,0,0,0,0,10.77603817,1.286171451,2.593592806,8.497580433,0,0,0,0.781905211,9.328062269,5.441151452,8.00941436,0,0,8.052470238,1.286171451,13.55647013,10.91743921,1.659148216,0,9.694075764,0,10.84762898,0,0,0,0.781905211,6.038879493,11.22292166,9.05315479,11.34804205,0,8.698319202,9.110611196,12.44329324,9.676426097,7.91030094,5.817513261,10.97529629,6.023006896,12.45886283,0,5.884400111,3.156024406,0,2.593592806,8.968646636,10.31883652,11.5948331,3.034603106,6.95445225,3.468830913,8.355875217,2.410476792,0.781905211,8.553898034,2.200724049,4.896126506,4.352228856,0.781905211,9.568529998,7.914612357,9.810767622,5.702036896,9.045317367,7.726497473,0,0.781905211,9.064828974,1.286171451,9.183823924,4.749496725,9.800330473,0,0,0,8.540023393,7.328333846,8.947800556,2.200724049,10.57230232,7.914612357,10.2265567,11.17883289,10.13629907,10.4448182,10.67934814,5.835800308,1.659148216,1.955201193,0,9.694075764,11.97648536,1.286171451,11.265281,8.618701172,7.423973077,11.23416478,9.596899745,4.67018318,12.20535952,8.820431093,8.31082633,9.045317367,6.540496949,8.626603402,10.25429641,9.831421261
sample_786,0,2.364460374,3.180688929,6.745049049,9.499660557,0,6.455861453,0.881664619,0.507211103,0,0.881664619,0.881664619,2.786136299,0,0.507211103,0,0,0,4.969555749,9.667496564,3.299654956,0,8.338495728,0,0,0,0,9.324938831,4.191578442,5.165505998,3.677587168,0,7.009582317,0,14.98991333,9.945971948,3.527558326,0,9.229955567,5.458447627,9.522151895,0,0,0,0.881664619,6.799268668,9.262975701,9.696353816,10.99135177,0.507211103,8.805895387,8.698822716,12.09036719,9.915458158,7.97532065,8.284944368,10.1792871,7.512298008,9.353091676,3.527558326,6.416986638,9.33344386,0.881664619,5.833636479,10.96814837,9.585227346,10.914714,3.360083296,8.640620928,6.060021436,9.196161936,4.761232076,4.889799621,8.962739874,0.881664619,6.182227478,5.472205054,1.178746506,10.87591058,8.557567089,9.040974599,6.042517396,8.595768443,1.424975819,0.507211103,0,11.53221954,10.04364252,12.11510219,9.506361142,9.332499838,8.418830853,6.523488251,9.866816818,0,9.210595859,9.001202684,4.348983037,10.37001167,10.13132968,10.39910699,10.60667355,9.907254229,9.915458158,9.787887871,9.089755011,3.170598102,0.881664619,0,9.570113752,8.4417366,2.127699305,10.42939628,8.685600313,8.064295473,10.50536498,9.406906514,4.191578442,11.08804617,7.970485573,10.10618341,8.597341216,9.422933066,7.602624641,10.509963,10.06876485
sample_787,0,4.315435808,4.398384576,6.2733126,10.34689042,0,7.770809229,1.683786269,0,0,0.352306553,1.074710934,2.200253232,0.352306553,0,0,0,0,0,9.119942308,3.890378594,5.544423562,8.332681084,0,0.871685968,0,2.439729507,8.538782575,6.149269529,7.795000624,0,1.411155037,7.01658546,1.252718409,12.0275432,6.717991657,0,0,9.340324144,0.871685968,10.1211579,0,0,0,0,4.246263658,11.02742225,10.59588217,11.04225445,0,8.422413831,8.868282407,11.04263066,10.23479349,8.67290616,6.909401104,10.01756008,4.514147515,12.38462998,1.074710934,7.162763914,9.786328445,1.553901105,2.364236231,9.574958649,10.33951601,10.43945692,7.01189812,4.882080533,3.749148067,7.72250701,2.82474749,3.340191935,10.09986062,0.352306553,3.917040236,4.347743599,0.871685968,7.765156785,8.994910606,9.357459634,6.953754126,8.044579909,10.8537306,5.898121266,0.871685968,11.02837576,3.592576634,9.283831508,5.321884813,11.50701165,2.645056013,4.159613041,6.267936491,8.526933449,6.13230333,7.942842886,2.364236231,10.84138351,8.649248991,10.79227786,9.912588494,10.15270314,9.684292776,10.0313566,4.739988478,1.553901105,1.252718409,0.871685968,9.335392588,10.26235329,7.289484075,10.76111902,8.343776444,6.813332283,9.88879499,7.952537421,4.812780576,11.46528069,9.302277919,8.924387944,9.452216526,5.534817997,8.012490458,11.14319186,10.77529751
sample_788,0,4.869200229,4.087717412,6.369038916,9.68450669,0,7.929903408,0,0,0,0,0,3.04220656,0,0,0,0,0,0,9.153673623,3.707370177,0,7.17937171,0,0,0,1.770829046,9.159772968,6.877805588,3.517804794,3.874885472,0.851359274,7.880201852,2.076114384,12.80195081,7.915562728,0,0,9.540821606,0,9.91107435,0,0,0,0,7.990467074,10.38968511,10.3836179,11.48940144,0,9.195810179,9.333468459,10.83991236,9.988485877,9.019273801,8.719666038,9.764048854,6.74348804,11.16496976,2.54225805,8.247410139,6.954638359,1.383109814,1.770829046,8.70286529,10.87431285,10.49954696,1.383109814,8.544311499,3.517804794,6.837791902,7.187361972,2.076114384,8.828301536,0,7.257274686,3.517804794,6.496061226,9.75215147,8.936449493,9.108150667,7.569521472,8.248743544,2.894022243,0,0,11.79188731,3.874885472,7.338370928,15.27876886,10.1836726,1.383109814,0.851359274,3.517804794,6.877805588,7.316706923,8.198287871,2.728834779,10.2461349,8.58112901,11.25696935,10.63265901,10.1595308,10.14320462,10.43060936,5.524612232,0,0.851359274,0,10.66945203,9.82926766,0,11.52684153,9.338854467,7.754640353,10.22011226,7.790139939,3.951876827,13.66483613,8.427861739,9.706891388,9.486867193,6.546579656,7.088533857,10.53125473,9.931415659
sample_789,0,1.687060688,2.826375608,5.830164037,10.92102268,0,5.235527948,0,1.302757716,0,0.574343754,0.574343754,3.876949076,0.984042426,0.984042426,0.574343754,0,0,6.29921901,9.604564348,0.984042426,0,9.032701474,0,0,0,5.476407612,10.22943171,4.697045395,13.10509496,9.643013771,1.302757716,6.99566541,1.563646269,15.72399151,6.675561913,0.574343754,1.563646269,10.08816545,0,9.386854047,0,0,0.984042426,11.63413491,8.638635018,10.20393524,9.659681996,10.86840589,1.302757716,8.507144488,8.356011722,12.21360853,9.883064793,8.115220561,9.947356407,9.803194741,3.876949076,13.26008007,1.975996958,6.016387115,0.984042426,6.118104275,1.302757716,10.34183012,11.44415042,9.355965488,3.670829008,10.27341098,11.27369071,7.187282783,9.46079989,5.360989262,8.898704163,9.900884917,11.02894895,11.32188301,1.563646269,10.73609746,9.313354703,10.55944401,7.656589325,7.729600352,8.888320118,2.558267634,0.984042426,8.567895249,9.968637997,11.43678961,8.622615605,10.11003954,7.844555133,7.622696128,11.47743954,2.145025242,9.911911744,8.754242821,4.52386928,11.35053592,9.302223075,9.986126464,10.66965575,10.22766407,10.25678659,10.71317168,9.812639407,4.723989886,10.32162374,10.56364436,11.81555141,10.3380678,0.984042426,11.33259606,8.182329791,9.036736841,10.94555357,9.666642989,5.118559071,14.32139262,10.6679276,9.973553879,9.795278301,10.22649649,8.457836395,10.31036284,9.106227908
sample_790,0,2.301733957,1.814550423,7.01346226,9.75004703,0,7.808365743,0.642193247,0,0,0.356481902,0.880489627,3.357763115,0.356481902,0.642193247,0,0,0,0,8.335921776,4.085747561,1.989756654,9.25841999,0,0,0.356481902,3.57695742,9.567537842,3.675206213,5.805872822,0,0,5.911983926,4.927730563,13.47357892,7.351566496,0,0,9.575510884,4.817300917,9.822860775,0,0,0,0,6.020575539,10.53039658,9.326777759,11.27553674,0.356481902,8.746080944,8.966646758,12.97448271,10.58249955,8.887726308,7.409815196,9.797178385,3.31775267,8.969069885,2.029912213,6.60440052,4.601036814,0,2.841490128,9.695971201,9.986894407,11.40706059,3.471512648,6.4486879,5.571000198,6.9936404,2.596052563,3.643198171,8.784193137,0.880489627,6.145811937,5.761976665,1.264055953,9.208668443,9.632164591,10.45287955,8.054425242,8.948752678,6.606436306,0.356481902,1.264055953,10.0400979,1.566766455,8.118852848,7.483985022,11.35520241,1.566766455,4.326508586,7.049663437,6.829088444,6.162846474,8.619141526,3.542654272,10.02271457,8.433910871,11.84086838,11.70233288,11.71610351,10.02543029,10.67247838,6.057478433,0.642193247,0.880489627,0.356481902,9.665417644,10.7108753,1.566766455,10.46694314,8.762936751,6.945233123,9.919578446,9.276794405,5.300401984,11.29820007,7.871899079,10.80791836,9.478492579,7.164072234,7.256897432,10.47179713,9.99126673
sample_791,0,3.08006068,2.815739362,6.209617122,9.644469205,0,6.351979844,0,0,0,0,1.321754961,3.035377575,1.137372364,0.378400642,0,0,0,0,10.24977715,3.277731882,7.781346598,5.951583133,0,0,0.378400642,1.887330299,7.482719235,5.951583133,6.029830517,0,0.677981734,6.934162625,0.378400642,13.75241201,7.28048313,0,0,9.049287695,0,9.896800106,0,0,0,0,5.061495406,11.06270053,10.64627068,10.3765921,0,8.097710863,8.476256111,10.28140848,10.21269092,8.499160245,7.598878788,9.761263662,3.944586744,11.67469986,3.035377575,6.646770374,6.78369237,0.677981734,3.277731882,10.76614789,9.865136277,11.63918693,4.153529739,8.280019074,5.972407763,7.937526836,1.76532257,4.925719395,9.61221241,0.378400642,4.896959605,5.614427166,1.485220713,7.412222627,9.129509708,8.18061534,6.938756261,8.18805469,9.967226259,5.781076393,2.104101783,10.26813258,3.185612862,8.876842284,7.779102098,10.97104053,1.99978358,5.724912159,7.185579167,8.361215665,8.900580051,8.217429461,3.36430628,11.87921947,8.589550033,10.76267271,10.49766226,9.489960322,9.792827703,10.31881393,6.388592526,1.485220713,1.485220713,0,9.689185572,8.341340908,1.321754961,10.71146049,9.417141538,7.463924839,10.63814626,9.061487306,4.419262461,12.04782259,10.26602518,9.905850278,9.448446735,7.382554862,7.428494176,10.79478949,10.24977715
sample_792,0,4.337404255,2.597125899,6.070378594,9.863989541,0,7.095112148,1.26951197,0,0,0,0.884793263,2.669298946,0,0,0,0,0,3.284987847,9.887388184,3.775851231,6.612022163,9.183436889,0,0,1.42921423,0.645517218,8.117939142,5.785976811,7.204756971,0,0,5.743525739,0.884793263,12.27590333,6.035986737,0.358621314,0,9.078166823,1.42921423,10.48169854,0,0,0,0.358621314,2.222866372,11.53486215,9.528626013,11.06955046,0.358621314,7.639203216,7.837375637,11.5778442,9.265099288,8.654958183,5.843823089,10.89242139,2.222866372,8.74120067,3.405134654,6.555754815,4.394644467,0,1.934214533,8.402896944,11.45504461,11.03037746,2.036995577,9.000814104,5.257244509,9.250471341,6.143548521,4.118176969,8.768525105,0.358621314,4.186841224,3.715146577,0.884793263,8.824220503,8.633591049,9.514781109,8.212000202,7.96992752,6.934658028,0,0,9.884806997,2.036995577,4.451567207,7.908566755,12.2346079,0.645517218,4.488309336,8.2760034,5.69461001,7.089148536,8.644822472,2.535281598,12.47158377,7.515691955,11.07616089,9.77013858,10.30601611,10.04597803,10.38394184,5.756158651,1.703676599,1.089972644,0,9.397146225,10.0049648,8.919077837,10.68725319,7.699253169,6.820408754,8.858099142,7.591514867,4.451567207,15.54240619,9.501924739,8.882456587,9.863989541,6.342266718,7.90686655,10.69709788,10.90372371
sample_793,0,2.068223661,0.857662572,6.218738553,10.62306757,0,6.634082078,0.789353664,0,0,0,1.296721694,3.283921772,0,0.789353664,0,0,0,0.789353664,9.183588242,2.323600651,3.216563509,9.34174341,0,0,0.789353664,1.49610438,8.349612972,5.638024588,7.730408998,0,0.448055168,7.216386958,2.424922088,12.51543128,8.450679278,0.448055168,0,9.685251635,0,10.59209258,0,0,0,0.448055168,3.702380502,11.63653853,9.591662589,11.41182873,0,8.053860735,9.54881613,10.83865243,10.47737377,8.432546076,6.386564385,10.56112562,6.929589821,12.58036457,2.917431755,6.700203874,6.423757992,0,3.891253909,9.266111876,9.133953901,11.93830417,4.058238557,8.427979033,4.687245494,6.93819168,4.997929149,4.877989585,9.066961004,0,4.536929444,3.05020564,2.424922088,8.848704305,8.659981626,9.290647872,7.678698721,8.169739643,11.23129919,3.74217872,4.559387798,10.38413617,1.968385714,6.644623499,5.983504415,9.181778407,1.065227623,5.470400203,9.122688247,6.775076887,7.04150584,8.237453776,2.096767855,12.96392742,9.144204462,10.87826554,10.6069881,10.4175572,10.19405503,9.720552092,5.294157542,0.789353664,2.096767855,0,9.316421834,9.890148735,0.448055168,11.26499377,9.251532117,9.108908602,11.73183661,9.826767735,3.702380502,12.87174549,9.370602412,9.728005517,9.871762039,6.213296728,7.995416679,10.97707238,9.540374119
sample_794,0,4.288388095,3.452490009,7.209151148,9.875620355,0,7.332716883,0.416947805,0,0,0.416947805,0.416947805,3.84858789,0,1.003890027,0,0,0,0.416947805,9.316161585,2.328204572,4.574931031,6.810815812,0,0,0.416947805,2.228541666,9.642636597,6.869896076,4.366413145,0,3.814632451,6.919983574,3.176897183,15.38916412,8.0521985,1.003890027,0,9.533345308,0.740107246,10.23865552,0,0.416947805,0,0,10.28743536,9.981281854,10.72150083,11.59717265,0,9.176903664,9.385034069,12.13152582,9.64621307,8.460398556,8.806559288,9.947407549,5.007590215,10.34582657,1.742437445,7.374491799,0.740107246,0.416947805,1.590194793,9.516200359,11.14567746,10.3606057,1.880176134,8.933619846,6.382781364,6.675463116,8.515609174,4.229810923,9.509662197,3.592146039,7.906656139,3.509645176,1.880176134,9.825685472,8.767151568,9.27460878,5.61717504,8.48624777,3.881772279,0.740107246,0,11.34285249,3.122407676,6.567448097,14.84140218,9.316921833,0.740107246,2.228541666,3.77985853,4.203804111,8.610205439,7.996490437,3.77985853,10.30932855,8.86372478,10.70247574,10.7016097,10.11242647,10.13710642,9.007820601,7.998381696,2.005867036,0.740107246,0.416947805,10.37451788,10.09573985,0.740107246,10.5349837,8.766041855,8.539197593,11.20094763,7.464488572,3.881772279,13.31683305,8.658868402,9.413674467,8.940527966,7.255708436,7.867853232,10.30970371,10.40871186
sample_795,0.436588294,4.472175804,4.90874567,5.937848117,9.330901197,0,7.254943564,0.429107082,0,0,0,1.622274431,3.926388514,0,0,0,0,0,6.541531876,9.859711812,4.658257191,6.688963611,7.4703579,0,0,1.254473108,2.04194383,8.712527,5.098381657,5.234309705,0,0,6.921460134,3.272172529,14.90610141,6.135208552,1.915138426,0,8.819281787,1.915138426,10.02329694,0,0,0.429107082,5.480636736,8.497045458,9.932099568,10.36165871,10.79285535,0.429107082,8.887315065,8.380400455,10.94992153,9.690921629,7.704028117,9.442858507,9.88424685,9.808777594,8.70655818,4.300694831,7.175015536,11.4085845,10.61657641,1.450063094,9.277136264,10.65024399,11.52390495,6.23147465,9.494353603,6.814473519,9.248662911,6.810018871,5.302132578,8.977368658,0.759496755,6.257840382,3.219493816,0.759496755,8.308161527,8.474740223,9.281962473,6.793271655,9.498506189,1.77614611,4.790558328,5.809517343,10.33211489,4.111256716,13.19726278,9.813245692,10.6317773,4.052224589,5.237361035,7.235171776,0.429107082,7.994019598,7.997935921,4.878141672,10.84812996,8.289078254,10.39767463,10.7230124,9.731531176,9.79704379,8.753634619,5.155587341,1.450063094,0.429107082,0.429107082,9.417502345,9.074200347,2.784399284,9.81380203,9.351705617,7.607382102,9.686143311,8.585574765,2.158466295,12.76414177,9.656723383,9.382734251,9.881069593,7.541840041,7.325197502,10.71951717,10.23425461
sample_796,0,1.865641727,2.718197207,7.35009939,10.00600342,0,6.764791992,0.496922466,0,0,0,0,3.328721595,0,0,0,0,0,0.496922466,7.763610755,3.205501994,1.955573194,6.283573647,0,0,0,0,9.168667104,6.139530888,7.64196502,0,0,6.563730152,0.865918815,12.2758946,7.319554714,0,0,9.507925428,0,9.451421318,0,0,0,1.159435436,4.611201895,10.69333013,9.316494243,11.41857474,0,8.650818401,9.049440182,10.67202749,10.69440142,8.05439268,8.025084179,10.13664513,5.424455219,10.79566631,2.665870255,7.071237091,4.814632451,0,4.955140734,8.656785939,10.45968776,11.34567136,1.955573194,6.260543232,5.979492648,7.293324498,6.448895997,4.345403472,8.758922736,1.403213177,5.745191608,4.974139218,0.865918815,8.877130729,8.938941467,9.334986075,4.93607724,8.113429635,7.281930027,0,5.117753215,9.81964264,0.496922466,7.67058544,6.379331576,9.783073535,0.496922466,3.442240218,4.916371544,8.828434833,6.46912732,7.947894043,2.465608848,11.19641156,8.622571682,10.61680612,10.54990978,10.23640891,9.973912571,10.73011345,6.818339311,1.611738958,0.496922466,0,9.793808117,9.169697058,0.496922466,9.67473075,9.239082933,8.117793726,10.81192854,8.065513074,5.029682568,11.1312525,8.731268111,10.36793888,9.72256507,6.114060878,8.074344871,10.61220504,10.76497108
sample_797,0,3.942955457,4.453807274,6.346597057,10.05686799,0,7.32033123,0,0,0,0,1.049282249,2.666211218,0,0.61805067,0,0,0,0,9.650466599,3.844887757,0,8.113408797,0,1.877273089,0,9.169589335,11.18106527,3.480316831,9.218352538,0,3.844887757,6.399555647,2.245891118,12.91062399,9.389134403,0,1.049282249,10.03644839,0,10.75243083,0,0,0,0,7.580251029,9.578629315,9.353016668,10.91349532,1.650305029,9.284127738,8.508198855,12.30151334,9.061114631,7.775985514,8.478223577,9.647582543,7.703813618,9.326827185,1.877273089,5.070573947,8.140998437,4.377547192,3.547844628,8.756726434,10.16027483,13.3315468,4.44993108,8.683556108,4.874905139,10.46975373,4.301338885,3.480316831,9.302595517,0.61805067,3.948460682,8.130024784,2.245891118,10.2029931,7.783004759,9.344735308,6.487475094,10.74031203,2.666211218,0,0,10.00074651,3.409485981,10.86468141,9.841685419,10.65866672,6.470870332,5.965721959,8.44318807,7.662518847,7.090578242,8.365784382,2.245891118,9.683678912,8.968666793,10.25989623,11.05147407,10.03938518,9.81109528,10.8162957,5.000721167,1.380895648,1.049282249,0,8.630037732,9.324421351,1.380895648,11.53364121,8.130024784,8.977431628,10.49777202,9.616469815,3.256421951,11.02617068,9.219621107,9.215734405,9.314762225,6.314870509,9.274219722,10.88925297,10.12960501
sample_798,0,3.249581867,3.707491661,8.185901225,9.504082062,0,7.536589147,1.811101061,0,0,7.448149352,4.049317104,3.464197746,0.586692697,0,0,0,0,1.002594517,9.32603168,4.705480335,5.179821531,7.439839193,0,0.586692697,2.704871964,1.325098538,9.660764293,4.36253301,7.553959454,6.831737929,7.452290668,6.22045959,5.574985509,14.59362455,8.81097322,0.586692697,1.325098538,10.05304344,6.299794137,10.00240718,0,0,0,1.002594517,6.94183405,10.35838747,9.759285686,11.72676311,1.325098538,9.64436465,8.983939855,11.37456135,9.816607706,7.92706088,8.796390097,10.63550048,7.349506822,9.854639341,3.864849756,7.03094296,6.103195473,2.589332052,4.705480335,9.556940905,11.00770009,10.05507903,3.759741743,8.771690839,6.060443033,9.257896939,7.185113294,3.812220955,8.90760275,2.003925997,8.495071523,6.719429894,2.003925997,9.272123528,8.786586561,9.241244339,7.176631945,9.50008698,1.002594517,5.049473945,2.589332052,11.08538615,7.822201148,10.11833117,9.346194576,10.4804671,3.95910243,4.759933444,6.719429894,4.36253301,8.629108863,9.570333896,6.243573883,9.874056128,9.109828043,10.64231348,11.59090512,10.43934263,10.00945075,9.497085389,5.947668494,5.464550651,4.252892462,3.17458219,9.096665087,8.627278518,1.325098538,10.46671888,9.585490265,8.284370693,10.51797443,8.780014757,3.812220955,11.51129803,8.886342849,9.138371646,8.520925061,8.209794503,8.160037792,10.2313532,10.43777288
sample_799,0,2.590338533,2.787975672,7.31862415,9.987136083,0,9.213463937,0,0,0,1.578745536,1.800703214,3.635255223,0,2.991825659,0,0.581881464,0,0,7.987866549,3.991236113,0,9.770383089,0,0,0,3.450934088,10.16371256,5.514418977,6.584028955,0.581881464,1.316319551,6.997077839,2.451778186,13.64835758,9.083426139,0.581881464,0,10.49398551,0,9.966509778,0,0.581881464,0.581881464,0,7.694601653,9.726219863,9.967946706,11.91713708,0,9.276070885,9.811639605,12.00885576,9.342710292,8.132792737,10.14926445,10.06546999,5.691271731,11.99487667,1.992985906,6.805473039,0.581881464,1.578745536,2.898788797,7.778596275,11.11736389,10.6784681,1.578745536,9.185425544,4.576008094,8.045972569,8.545265687,5.365919952,8.663102632,0.995303605,7.66665719,2.692538788,1.316319551,9.816004434,8.480527685,10.19645459,6.63366515,8.804453736,1.316319551,0,0.995303605,11.93188616,0.581881464,8.238610142,13.76317086,9.590577694,1.316319551,1.992985906,4.745888066,5.634697808,7.801268613,9.260964213,2.162661211,9.22668192,9.237408363,10.58592022,10.84941292,10.65243272,10.26911499,9.681535355,7.466439512,1.316319551,1.578745536,0,9.886237664,10.56099193,1.578745536,11.30580526,8.289889782,9.430153527,10.90653739,7.437793678,4.313049899,13.45998226,8.285305111,9.65600111,8.927309825,7.502457908,8.460320733,10.06958403,10.04186445
sample_800,0,2.325242483,3.805932136,6.530245573,9.560367229,0,7.957026567,0,0,0,0.748375356,2.137339572,1.238664592,0,0.748375356,0,0,1.238664592,0,9.261147619,3.394884509,4.709103117,7.879999764,0,0,0,3.485246479,9.288070124,6.16411046,5.639365311,0.748375356,2.831715132,7.119304296,10.31952536,14.70239457,8.26190216,0,0,9.82546288,2.525918523,10.68865246,0,0,0,2.137339572,8.015052591,9.881652385,11.10895563,11.7977912,0,9.227129749,9.555160445,12.4743321,9.270706465,8.327494261,7.660017292,10.38113193,4.981665456,10.64029917,1.895147484,6.802723142,3.195174339,0.748375356,1.603928945,9.214027638,10.98086074,10.61676018,3.650580765,8.280947037,4.324623415,9.095307346,7.194756854,3.798900739,9.062661412,1.895147484,8.916043652,4.508244818,0.748375356,10.36223974,8.74826666,10.22843392,7.194825787,8.560978558,10.33933784,2.831715132,0,11.49137713,2.96330765,7.054219005,11.97612373,10.99052947,3.726645965,4.169740645,6.796299238,5.210821328,8.226315849,8.773142504,4.88538401,9.788228924,9.335910614,10.79018556,11.20598869,10.5574637,10.55811454,10.59027827,7.279276273,1.603928945,0,1.238664592,9.869120321,9.760225937,0.748375356,12.19714296,8.067186944,8.381434799,11.79944353,8.092561598,3.798900739,13.68513203,9.14812826,9.964492494,9.44829392,7.024397256,8.430590542,10.00828855,9.47058567
